university_name,program_name,duration,language,program_url
Goldsmiths University of London,Creative and Life Writing,12 months,English,http://www.mastersportal.eu/studies/13555/creative-and-life-writing.html
Goldsmiths University of London,Critical and Creative Analysis,12 months,English,http://www.mastersportal.eu/studies/13761/critical-and-creative-analysis.html
Goldsmiths University of London,Cultural Policy,12 months,English,http://www.mastersportal.eu/studies/37790/cultural-policy-relations-and-diplomacy.html
Goldsmiths University of London,Cultural Studies,12 months,English,http://www.mastersportal.eu/studies/12754/cultural-studies.html
Goldsmiths University of London,Cultural Studies,36 months,English,http://www.mastersportal.eu/studies/12753/cultural-studies.html
Goldsmiths University of London,Cultural Studies,12 months,English,http://www.mastersportal.eu/studies/12754/cultural-studies.html
Goldsmiths University of London,Cultural Studies,36 months,English,http://www.mastersportal.eu/studies/12753/cultural-studies.html
Goldsmiths University of London,Culture Industry,12 months,English,http://www.mastersportal.eu/studies/12755/culture-industry.html
Goldsmiths University of London,Curating MFA,12 months,English,http://www.mastersportal.eu/studies/12291/curating-mfa.html
Goldsmiths University of London,Curatorial - Knowledge,48 months,English,http://www.mastersportal.eu/studies/13766/curatorial-knowledge.html
Goldsmiths University of London,Curatorial - Knowledge,12 months,English,http://www.mastersportal.eu/studies/59272/curatorial-knowledge.html
Goldsmiths University of London,Curatorial - Knowledge,48 months,English,http://www.mastersportal.eu/studies/13766/curatorial-knowledge.html
Goldsmiths University of London,Curatorial - Knowledge,12 months,English,http://www.mastersportal.eu/studies/59272/curatorial-knowledge.html
Goldsmiths University of London,Dance Movement Psychotherapy,24 months,English,http://www.mastersportal.eu/studies/12329/dance-movement-psychotherapy.html
Goldsmiths University of London,Data Science,12 months,English,http://www.mastersportal.eu/studies/47223/data-science.html
Goldsmiths University of London,Design - Expanded Practice,15 months,English,http://www.mastersportal.eu/studies/155050/design-expanded-practice.html
Goldsmiths University of London,Design - Expanded Practice,15 months,English,http://www.mastersportal.eu/studies/77953/design-expanded-practice.html
Goldsmiths University of London,Design - Expanded Practice,15 months,English,http://www.mastersportal.eu/studies/155050/design-expanded-practice.html
Goldsmiths University of London,Design - Expanded Practice,15 months,English,http://www.mastersportal.eu/studies/77953/design-expanded-practice.html
Goldsmiths University of London,Development and Rights,12 months,English,http://www.mastersportal.eu/studies/12280/development-and-rights.html
Goldsmiths University of London,Digital Journalism,12 months,English,http://www.mastersportal.eu/studies/47224/digital-journalism.html
Goldsmiths University of London,Digital Journalism MAMSc,12 months,English,http://www.mastersportal.eu/studies/53233/digital-journalism-mamsc.html
Goldsmiths University of London,Digital Journalism MSc,12 months,English,http://www.mastersportal.eu/studies/77943/digital-journalism-msc.html
Goldsmiths University of London,Digital Media - Technology and Cultural Form,12 months,English,http://www.mastersportal.eu/studies/13560/digital-media-technology-and-cultural-form.html
Goldsmiths University of London,Drama,36 months,English,http://www.mastersportal.eu/studies/13497/drama-phd.html
Goldsmiths University of London,Dramaturgy and Writing for Performance,12 months,English,http://www.mastersportal.eu/studies/78088/dramaturgy-and-writing-for-performance.html
Goldsmiths University of London,Education,36 months,English,http://www.mastersportal.eu/studies/13498/education-phd.html
Goldsmiths University of London,Education - Culture Language & Identity MA,12 months,English,http://www.mastersportal.eu/studies/13524/education-culture-language-identity-ma.html
Goldsmiths University of London,English,36 months,English,http://www.mastersportal.eu/studies/13499/english-comparative-literature-or-linguistics-phd.html
Goldsmiths University of London,English MRes,12 months,English,http://www.mastersportal.eu/studies/13548/english-mres.html
Goldsmiths University of London,Film and Screen Studies,12 months,English,http://www.mastersportal.eu/studies/13572/film-and-screen-studies.html
Goldsmiths University of London,Filmmaking,12 months,English,http://www.mastersportal.eu/studies/13570/filmmaking.html
Goldsmiths University of London,Filmmaking (Cinematography),12 months,English,http://www.mastersportal.eu/studies/64066/filmmaking.html
Goldsmiths University of London,Filmmaking (Directing Fiction),12 months,English,http://www.mastersportal.eu/studies/64063/filmmaking.html
Goldsmiths University of London,Filmmaking (Editing),12 months,English,http://www.mastersportal.eu/studies/64068/filmmaking.html
Goldsmiths University of London,Filmmaking (Producing),12 months,English,http://www.mastersportal.eu/studies/64064/filmmaking.html
Goldsmiths University of London,Filmmaking (Screen Documentary),12 months,English,http://www.mastersportal.eu/studies/13571/filmmaking.html
Goldsmiths University of London,Filmmaking (Sound Recording,12 months,English,http://www.mastersportal.eu/studies/79715/filmmaking.html
Goldsmiths University of London,Fine Art,24 months,English,http://www.mastersportal.eu/studies/12287/fine-art.html
Goldsmiths University of London,Forensic Psychology,12 months,English,http://www.mastersportal.eu/studies/58734/forensic-psychology.html
Goldsmiths University of London,Foundations in Clinical Psychology & Health Services MSc,12 months,English,http://www.mastersportal.eu/studies/20181/foundations-in-clinical-psychology-health-services-msc.html
Goldsmiths University of London,Gender,12 months,English,http://www.mastersportal.eu/studies/13762/gender-media-and-culture.html
Goldsmiths University of London,Gender,12 months,English,http://www.mastersportal.eu/studies/77948/gender-media-culture.html
Goldsmiths University of London,Gender,12 months,English,http://www.mastersportal.eu/studies/13762/gender-media-and-culture.html
Goldsmiths University of London,Gender,12 months,English,http://www.mastersportal.eu/studies/77948/gender-media-culture.html
Goldsmiths University of London,Global Media and Transnational Communications,12 months,English,http://www.mastersportal.eu/studies/13563/global-media-and-transnational-communications.html
